,Airline,Source,Destination,Total_Stops,Month_June,Month_March,Month_May,Season_Summer,Dep_Hour_Sin,Dep_Hour_Cos,Dep_Min_Sin,Dep_Min_Cos,Day_Sin,Day_Cos,Weekday_Sin,Weekday_Cos
8968,872,3327,3327,2,0,0,1,0,0.71,-0.71,0.0,1.0,-0.95,0.31,-0.78,0.62
4664,872,3327,3327,2,0,0,1,0,0.5,-0.87,0.0,1.0,-0.95,0.31,-0.78,0.62
1786,872,3327,3327,2,0,0,1,0,0.5,-0.87,-0.5,0.87,-0.95,-0.31,0.78,0.62
9952,359,2155,2155,2,0,0,1,0,-0.87,0.5,-0.87,-0.5,0.95,0.31,-0.0,1.0
9823,1257,3327,3327,3,0,1,0,0,0.5,-0.87,-0.5,-0.87,-0.59,0.81,-0.78,0.62
5188,2852,1578,961,1,1,0,0,1,-1.0,-0.0,-0.5,-0.87,0.0,-1.0,-0.78,0.62
5353,1257,3327,3327,1,0,0,1,0,0.97,0.26,-0.87,0.5,0.0,-1.0,0.43,-0.9
6094,872,3327,3327,2,0,0,1,0,-0.26,-0.97,0.0,1.0,-0.59,0.81,-0.43,-0.9
84,872,3327,3327,2,0,0,1,0,0.71,-0.71,0.0,1.0,-0.95,0.31,-0.78,0.62
3487,872,3327,3327,2,0,0,1,0,0.26,-0.97,0.0,-1.0,-0.95,-0.31,0.78,0.62
2789,1257,3327,3327,2,0,0,1,0,-0.87,0.5,0.87,-0.5,0.59,0.81,0.43,-0.9
7355,1553,2155,2155,1,1,0,0,1,0.26,-0.97,0.0,-1.0,-0.59,-0.81,-0.43,-0.9
511,359,301,301,1,0,0,1,0,0.97,-0.26,0.5,-0.87,-0.95,-0.31,0.78,0.62
10426,2852,3327,3327,3,1,0,0,1,-0.87,0.5,0.0,1.0,0.95,0.31,0.43,-0.9
6532,2852,1578,961,1,0,0,0,0,-0.97,-0.26,-1.0,-0.0,-0.95,-0.31,-0.78,0.62
731,2852,2155,2155,2,0,0,1,0,-0.71,0.71,-0.87,0.5,0.0,-1.0,0.43,-0.9
4782,1553,1578,961,1,0,0,1,0,-0.87,0.5,0.0,1.0,0.95,-0.31,-0.97,-0.22
4861,2852,2155,2155,2,1,0,0,1,1.0,0.0,0.0,-1.0,-0.59,0.81,-0.0,1.0
4470,2852,3327,3327,2,1,0,0,1,0.87,-0.5,0.0,1.0,0.59,0.81,-0.78,0.62
9956,872,3327,3327,2,0,0,1,0,0.87,0.5,-0.5,-0.87,-0.95,0.31,-0.78,0.62
2757,359,1578,961,1,0,0,1,0,-0.97,0.26,0.0,-1.0,-0.59,-0.81,0.78,0.62
2859,1257,1578,961,1,1,0,0,1,-0.26,-0.97,-0.87,-0.5,0.59,0.81,-0.78,0.62
9376,872,3327,3327,2,1,0,0,1,0.0,-1.0,0.87,0.5,0.95,0.31,0.43,-0.9
10121,1553,526,526,1,0,0,1,0,-0.97,0.26,0.5,-0.87,0.59,0.81,0.97,-0.22
3122,608,2155,2155,1,0,0,0,0,0.71,-0.71,0.0,1.0,0.95,0.31,-0.97,-0.22
3184,141,2155,2155,2,0,1,0,0,-0.87,-0.5,0.5,0.87,0.59,-0.81,-0.0,1.0
2055,1257,3327,3327,3,1,0,0,1,-0.5,0.87,0.0,1.0,-0.59,-0.81,-0.43,-0.9
6814,2852,3327,3327,3,0,0,1,0,-0.26,0.97,0.5,-0.87,-0.95,-0.31,0.78,0.62
4334,1257,526,526,3,0,1,0,0,0.97,0.26,0.0,-1.0,-0.59,-0.81,0.43,-0.9
127,1553,1578,961,1,1,0,0,1,0.87,0.5,0.0,1.0,0.59,-0.81,0.78,0.62
4450,2852,1578,617,2,0,1,0,0,-0.5,0.87,-0.5,-0.87,0.95,0.31,0.97,-0.22
164,2852,3327,3327,2,0,0,1,0,-0.26,-0.97,0.0,1.0,-0.95,-0.31,0.78,0.62
10236,1553,3327,3327,1,0,0,1,0,-0.5,-0.87,0.5,0.87,0.0,-1.0,0.43,-0.9
9702,1553,1578,961,1,0,0,0,0,0.5,-0.87,0.0,-1.0,-0.59,-0.81,-0.78,0.62
7461,608,301,301,1,0,1,0,0,0.71,-0.71,0.0,-1.0,0.95,0.31,0.97,-0.22
6415,2852,1578,961,1,0,0,1,0,0.97,-0.26,-0.87,0.5,-0.95,-0.31,0.78,0.62
3199,233,3327,3327,2,1,0,0,1,-0.87,-0.5,-1.0,-0.0,0.59,0.81,-0.78,0.62
5986,608,2155,2155,1,1,0,0,1,-0.97,-0.26,-0.87,0.5,0.59,0.81,-0.97,-0.22
1319,1257,3327,3327,2,0,0,1,0,-0.97,-0.26,0.87,-0.5,-0.95,0.31,-0.78,0.62
5587,1553,3327,3327,1,0,0,0,0,0.97,0.26,-0.5,0.87,0.95,-0.31,0.43,-0.9
7642,1257,3327,3327,2,0,0,1,0,-0.97,0.26,0.0,1.0,-0.95,-0.31,0.78,0.62
472,141,3327,3327,2,0,1,0,0,0.97,-0.26,0.0,1.0,0.95,-0.31,-0.0,1.0
1997,359,2155,2155,2,1,0,0,1,0.97,-0.26,-0.87,0.5,-0.59,-0.81,-0.43,-0.9
18,1257,3327,3327,3,1,0,0,1,-0.87,0.5,1.0,0.0,0.95,0.31,0.43,-0.9
5158,872,3327,3327,2,0,0,1,0,0.71,-0.71,-1.0,-0.0,-0.95,-0.31,0.78,0.62
2137,2852,3327,3327,3,1,0,0,1,0.97,0.26,0.0,-1.0,-0.95,-0.31,-0.43,-0.9
1025,1257,2155,2155,3,0,0,1,0,0.87,-0.5,-0.87,-0.5,0.59,0.81,0.97,-0.22
8289,2852,1578,961,1,0,0,1,0,-0.71,-0.71,1.0,0.0,0.0,-1.0,0.43,-0.9
5935,2852,3327,3327,3,1,0,0,1,0.97,0.26,0.0,-1.0,0.95,-0.31,0.78,0.62
3114,2852,1578,617,2,0,1,0,0,-0.87,-0.5,-0.5,-0.87,0.59,0.81,-0.43,-0.9
7744,2852,2155,2155,2,0,0,1,0,-0.87,0.5,0.0,1.0,0.59,0.81,0.97,-0.22
6110,872,3327,3327,2,1,0,0,1,1.0,0.0,0.0,1.0,0.0,-1.0,-0.78,0.62
3161,2852,2155,2155,2,0,0,0,0,1.0,0.0,0.0,-1.0,0.59,0.81,0.78,0.62
5940,872,3327,3327,2,1,0,0,1,0.26,-0.97,0.87,-0.5,0.0,-1.0,-0.78,0.62
10202,2852,3327,3327,2,0,1,0,0,-0.5,0.87,-0.87,-0.5,-0.59,-0.81,0.43,-0.9
7888,1553,3327,3327,2,1,0,0,1,0.87,0.5,-0.5,-0.87,0.59,0.81,-0.78,0.62
449,2852,3327,3327,3,1,0,0,1,-0.97,0.26,-0.87,0.5,-0.95,-0.31,-0.43,-0.9
8742,2852,2155,2155,2,0,0,1,0,-0.87,-0.5,0.0,-1.0,0.59,-0.81,-0.97,-0.22
10242,1257,2155,2155,3,1,0,0,1,0.71,-0.71,-0.87,0.5,0.95,0.31,0.43,-0.9
4372,872,3327,3327,2,0,0,1,0,0.26,-0.97,0.87,-0.5,0.0,-1.0,0.43,-0.9
6362,1257,526,526,1,0,1,0,0,-0.97,0.26,0.0,-1.0,0.0,-1.0,-0.97,-0.22
3744,1553,3327,3327,2,0,0,1,0,-1.0,-0.0,-0.5,0.87,0.59,0.81,0.43,-0.9
178,872,3327,3327,2,0,0,1,0,0.87,-0.5,0.0,1.0,0.59,0.81,0.97,-0.22
4529,2852,2155,2155,2,0,0,0,0,-0.87,0.5,0.0,1.0,0.59,0.81,0.78,0.62
1340,872,3327,3327,2,0,1,0,0,0.97,-0.26,0.0,1.0,-0.95,-0.31,0.43,-0.9
3548,359,2155,2155,2,1,0,0,1,-0.87,0.5,-0.87,-0.5,-0.59,-0.81,-0.43,-0.9
1591,2852,1578,961,1,1,0,0,1,-0.97,0.26,0.87,0.5,0.59,0.81,-0.97,-0.22
10212,2852,526,526,1,0,0,1,0,0.5,0.87,-0.5,-0.87,0.95,0.31,-0.0,1.0
9708,2852,1578,617,2,0,1,0,0,-0.87,0.5,-0.5,0.87,0.95,0.31,0.97,-0.22
7553,359,1578,961,1,0,0,0,0,0.71,-0.71,-1.0,-0.0,-0.95,-0.31,-0.78,0.62
8933,2852,3327,3327,3,1,0,0,1,0.97,0.26,0.0,-1.0,0.95,-0.31,0.78,0.62
1769,1553,2155,2155,1,0,1,0,0,-0.87,0.5,0.5,0.87,0.95,-0.31,-0.0,1.0
3596,2852,1578,617,2,0,1,0,0,-0.5,0.87,0.87,0.5,0.0,-1.0,-0.97,-0.22
483,1553,2155,2155,2,0,0,1,0,-0.97,0.26,-0.87,-0.5,-0.95,0.31,-0.78,0.62
3967,2852,1578,961,1,0,0,1,0,1.0,0.0,0.0,1.0,0.59,0.81,0.43,-0.9
6994,2852,526,526,1,0,0,1,0,0.5,0.87,-0.5,-0.87,-0.59,-0.81,0.78,0.62
10462,2852,2155,2155,2,0,0,1,0,-0.87,0.5,0.0,1.0,0.59,0.81,0.97,-0.22
2485,233,2155,2155,1,0,0,0,0,-0.97,0.26,-0.5,-0.87,-0.95,-0.31,-0.78,0.62
780,1257,2155,2155,3,0,0,1,0,0.71,-0.71,0.5,0.87,-0.59,0.81,-0.43,-0.9
4644,872,3327,3327,2,0,0,1,0,0.71,-0.71,1.0,0.0,0.59,0.81,0.97,-0.22
6997,1257,3327,3327,2,1,0,0,1,-0.97,-0.26,0.87,-0.5,0.59,-0.81,0.78,0.62
7229,1553,1578,617,1,0,1,0,0,-0.26,-0.97,0.0,1.0,0.59,0.81,-0.43,-0.9
6059,2852,2155,2155,2,0,0,1,0,-0.97,-0.26,0.0,1.0,-0.59,-0.81,0.78,0.62
77,1553,526,526,1,0,0,0,0,1.0,0.0,0.5,0.87,0.95,-0.31,0.43,-0.9
6689,1553,1578,961,1,1,0,0,1,0.0,1.0,0.5,0.87,-0.59,0.81,-0.0,1.0
7047,2852,1578,617,2,0,1,0,0,-0.5,0.87,-0.5,-0.87,0.95,0.31,0.97,-0.22
10088,872,3327,3327,2,1,0,0,1,0.97,-0.26,0.5,-0.87,0.59,0.81,-0.78,0.62
7748,359,2155,2155,2,0,0,1,0,0.97,-0.26,-0.87,0.5,-0.95,0.31,-0.78,0.62
8865,872,3327,3327,2,0,0,0,0,0.97,-0.26,0.5,-0.87,-0.59,0.81,0.97,-0.22
2203,608,3327,3327,2,1,0,0,1,-0.97,-0.26,-0.5,-0.87,-0.59,-0.81,-0.43,-0.9
8650,233,2155,2155,1,0,0,0,0,-0.97,0.26,-0.5,-0.87,0.95,-0.31,0.43,-0.9
6085,872,3327,3327,2,1,0,0,1,0.97,-0.26,0.5,-0.87,-0.95,-0.31,-0.43,-0.9
6006,608,2155,2155,1,0,0,1,0,-0.97,-0.26,-0.87,0.5,0.59,0.81,0.97,-0.22
752,2852,526,526,1,1,0,0,1,0.87,-0.5,-1.0,-0.0,-0.95,0.31,0.97,-0.22
8313,359,301,301,1,1,0,0,1,-0.97,-0.26,-1.0,-0.0,-0.59,-0.81,-0.43,-0.9
3637,1257,3327,3327,3,0,1,0,0,-0.5,0.87,0.0,1.0,-0.59,0.81,-0.78,0.62
699,872,3327,3327,2,0,1,0,0,0.97,-0.26,0.0,-1.0,0.59,0.81,-0.43,-0.9
8142,2852,3327,3327,3,1,0,0,1,-1.0,-0.0,-0.87,-0.5,0.0,-1.0,-0.78,0.62
9905,2852,1578,961,1,0,0,0,0,-1.0,-0.0,-0.5,-0.87,0.0,-1.0,0.78,0.62
6942,2852,3327,3327,2,1,0,0,1,0.5,0.87,1.0,0.0,-0.59,0.81,-0.0,1.0
7184,1553,1578,961,1,0,0,0,0,1.0,0.0,0.5,-0.87,0.59,0.81,-0.0,1.0
1492,1553,301,301,1,0,0,1,0,-0.26,-0.97,1.0,0.0,0.59,-0.81,-0.97,-0.22
6328,872,3327,3327,2,1,0,0,1,-0.26,-0.97,0.0,1.0,-0.59,-0.81,-0.43,-0.9
2086,608,2155,2155,1,0,0,0,0,0.71,-0.71,0.0,1.0,0.59,0.81,0.78,0.62
3365,2852,2155,2155,2,0,0,1,0,-0.87,0.5,0.0,1.0,0.95,0.31,-0.0,1.0
8223,1257,526,526,3,0,1,0,0,0.26,-0.97,-0.5,0.87,-0.59,-0.81,0.43,-0.9
7207,1553,3327,3327,2,0,0,1,0,-0.87,-0.5,-0.87,0.5,-0.95,0.31,-0.78,0.62
2154,1257,3327,3327,2,0,0,1,0,-0.26,-0.97,0.0,1.0,-0.95,-0.31,0.78,0.62
69,1553,301,301,1,0,1,0,0,-0.26,-0.97,-0.87,-0.5,0.95,0.31,0.97,-0.22
1449,2852,3327,3327,2,0,0,1,0,-0.5,0.87,0.87,0.5,-0.95,-0.31,0.78,0.62
3175,141,1578,961,1,0,0,0,0,0.97,-0.26,-1.0,-0.0,0.95,-0.31,0.43,-0.9
3877,1553,3327,3327,2,1,0,0,1,-0.97,-0.26,0.5,-0.87,0.59,-0.81,0.78,0.62
3959,1553,526,526,1,1,0,0,1,-0.87,-0.5,-0.5,-0.87,0.59,0.81,-0.97,-0.22
3221,2852,3327,3327,2,1,0,0,1,-0.71,0.71,0.87,0.5,-0.59,0.81,-0.0,1.0
1531,141,2155,2155,1,1,0,0,1,-0.71,-0.71,-0.87,-0.5,-0.95,-0.31,-0.43,-0.9
4501,1257,3327,3327,3,1,0,0,1,-0.97,-0.26,1.0,0.0,0.59,0.81,-0.78,0.62
7678,1257,2155,2155,3,1,0,0,1,0.0,-1.0,0.0,1.0,-0.59,-0.81,-0.43,-0.9
7208,2852,2155,2155,2,0,0,1,0,-0.5,-0.87,0.5,-0.87,0.59,0.81,0.43,-0.9
504,359,2155,2155,2,0,0,1,0,-0.87,0.5,-0.87,-0.5,0.59,0.81,0.97,-0.22
6953,1553,3327,3327,2,0,0,0,0,0.5,0.87,0.0,1.0,0.59,0.81,-0.0,1.0
8531,872,3327,3327,2,0,1,0,0,0.97,-0.26,0.0,-1.0,-0.59,-0.81,0.43,-0.9
3580,872,3327,3327,2,0,0,1,0,-0.97,-0.26,0.0,1.0,0.0,-1.0,0.43,-0.9
7089,2852,2155,2155,2,0,0,1,0,-0.87,-0.5,0.0,-1.0,0.59,0.81,0.43,-0.9
6329,2852,3327,3327,2,0,1,0,0,0.0,1.0,-0.87,-0.5,-0.59,0.81,-0.78,0.62
798,872,3327,3327,2,0,0,1,0,0.5,-0.87,0.0,1.0,-0.95,0.31,-0.78,0.62
4840,2852,1578,617,2,0,1,0,0,0.87,-0.5,-0.5,-0.87,0.59,-0.81,-0.0,1.0
5074,2852,3327,3327,2,1,0,0,1,0.5,-0.87,0.0,1.0,0.59,0.81,-0.78,0.62
9786,2852,2155,2155,2,0,0,1,0,1.0,0.0,0.0,-1.0,0.59,0.81,0.43,-0.9
10374,1257,2155,2155,3,0,0,1,0,-0.87,-0.5,0.87,0.5,-0.59,0.81,-0.43,-0.9
3795,872,3327,3327,2,0,0,1,0,0.5,-0.87,0.0,1.0,-0.59,0.81,-0.43,-0.9
61,1257,3327,3327,2,0,0,0,0,1.0,0.0,0.5,-0.87,0.95,-0.31,0.43,-0.9
1775,2852,3327,3327,2,1,0,0,1,-0.97,0.26,1.0,0.0,0.0,-1.0,-0.78,0.62
5698,1553,3327,3327,1,0,1,0,0,0.97,0.26,-0.5,0.87,0.0,-1.0,-0.97,-0.22
10450,2852,1578,961,1,0,0,0,0,-0.71,-0.71,1.0,0.0,0.59,0.81,0.78,0.62
2460,1257,3327,3327,2,1,0,0,1,-0.71,0.71,0.0,1.0,0.95,0.31,0.43,-0.9
5507,233,1578,961,1,0,0,0,0,0.87,0.5,-0.5,-0.87,-0.95,-0.31,-0.78,0.62
10238,1553,1578,961,1,1,0,0,1,-1.0,-0.0,-0.5,-0.87,0.59,0.81,-0.78,0.62
6535,2852,3327,3327,2,1,0,0,1,-0.87,0.5,-0.5,-0.87,0.95,0.31,0.43,-0.9
1567,872,3327,3327,2,0,0,1,0,-0.97,-0.26,0.0,1.0,0.59,0.81,0.97,-0.22
4742,1257,301,301,1,0,0,1,0,0.26,-0.97,0.87,-0.5,-0.59,0.81,-0.43,-0.9
4456,2852,526,526,1,0,0,1,0,0.97,-0.26,0.5,-0.87,-0.59,0.81,-0.43,-0.9
2848,2852,2155,2155,2,1,0,0,1,-0.87,0.5,0.0,1.0,0.95,0.31,0.43,-0.9
9881,2852,3327,3327,2,1,0,0,1,-0.87,-0.5,0.0,1.0,0.59,-0.81,0.78,0.62
2986,1257,2155,2155,3,0,0,1,0,0.87,-0.5,-0.87,-0.5,-0.59,0.81,-0.43,-0.9
4454,2852,3327,3327,2,1,0,0,1,0.87,-0.5,0.0,1.0,0.0,-1.0,-0.78,0.62
7213,2852,3327,3327,3,1,0,0,1,-0.71,0.71,0.5,0.87,-0.95,-0.31,-0.43,-0.9
1568,2852,3327,3327,2,1,0,0,1,0.87,-0.5,0.0,1.0,-0.59,-0.81,-0.43,-0.9
9933,2852,2155,2155,2,0,0,1,0,-0.87,0.5,0.5,0.87,-0.95,0.31,-0.78,0.62
6212,1553,3327,3327,2,0,1,0,0,1.0,0.0,0.87,-0.5,0.95,-0.31,-0.0,1.0
7486,1553,2155,2155,1,1,0,0,1,-0.71,-0.71,1.0,0.0,-0.59,-0.81,-0.43,-0.9
5019,2852,3327,3327,2,0,1,0,0,-0.71,-0.71,0.5,-0.87,-0.59,-0.81,0.43,-0.9
4373,1553,1578,961,1,0,0,1,0,-0.26,-0.97,0.0,1.0,0.0,-1.0,0.43,-0.9
381,359,2155,2155,2,0,0,1,0,0.97,-0.26,-0.87,0.5,0.59,0.81,0.43,-0.9
6288,1553,3327,3327,2,0,1,0,0,-0.87,0.5,0.0,-1.0,0.59,0.81,-0.43,-0.9
2412,2852,2155,2155,2,1,0,0,1,-0.87,0.5,0.5,0.87,-0.59,-0.81,-0.43,-0.9
3912,872,3327,3327,2,1,0,0,1,0.26,-0.97,0.87,-0.5,-0.59,-0.81,-0.43,-0.9
9582,872,3327,3327,2,0,1,0,0,1.0,0.0,0.87,-0.5,-0.59,-0.81,0.43,-0.9
5120,1553,3327,3327,2,0,0,1,0,0.97,0.26,0.5,-0.87,0.0,-1.0,0.43,-0.9
928,1553,1578,961,1,0,0,1,0,0.87,0.5,0.0,1.0,0.95,0.31,-0.0,1.0
4162,1553,1578,961,1,0,0,1,0,-1.0,-0.0,-0.5,-0.87,0.95,-0.31,-0.97,-0.22
9946,872,3327,3327,2,0,1,0,0,0.71,-0.71,0.0,1.0,-0.95,-0.31,0.43,-0.9
6172,1257,1578,617,3,0,1,0,0,0.87,-0.5,1.0,0.0,0.0,-1.0,-0.97,-0.22
7794,2852,1578,617,2,0,1,0,0,0.26,-0.97,0.87,-0.5,0.59,0.81,-0.43,-0.9
245,1553,3327,3327,2,0,0,1,0,0.5,-0.87,-0.5,0.87,0.0,-1.0,0.43,-0.9
1439,2852,2155,2155,2,0,0,1,0,0.71,-0.71,-0.5,0.87,0.59,-0.81,-0.97,-0.22
9214,2852,2155,2155,2,0,0,1,0,-0.5,-0.87,0.5,-0.87,0.95,0.31,-0.0,1.0
7937,1553,3327,3327,2,0,1,0,0,0.97,0.26,0.5,-0.87,-0.59,0.81,-0.78,0.62
7846,2852,1578,961,1,0,0,0,0,-0.97,-0.26,-1.0,-0.0,0.59,0.81,-0.0,1.0
8603,608,301,301,1,0,0,1,0,-0.97,-0.26,-1.0,-0.0,-0.95,-0.31,0.78,0.62
9254,872,3327,3327,2,0,1,0,0,0.97,-0.26,0.0,1.0,0.59,0.81,-0.43,-0.9
4212,1257,3327,3327,2,0,0,0,0,0.71,-0.71,-1.0,-0.0,0.59,0.81,0.78,0.62
8461,872,3327,3327,2,0,0,1,0,-0.26,-0.97,0.0,1.0,-0.95,-0.31,0.78,0.62
5121,2852,2155,2155,2,0,0,1,0,-0.87,-0.5,0.0,-1.0,0.0,-1.0,0.43,-0.9
4343,608,301,301,1,0,1,0,0,0.87,-0.5,-0.87,-0.5,-0.95,-0.31,0.43,-0.9
3561,1553,3327,3327,2,0,0,1,0,1.0,0.0,0.87,0.5,0.59,0.81,0.97,-0.22
8857,1257,526,526,1,0,0,1,0,1.0,0.0,-0.87,-0.5,0.95,0.31,-0.0,1.0
8924,872,3327,3327,2,1,0,0,1,0.97,-0.26,-0.87,0.5,0.59,0.81,-0.78,0.62
114,141,3327,3327,2,1,0,0,1,0.97,-0.26,0.0,1.0,-0.95,-0.31,-0.43,-0.9
2302,2852,3327,3327,3,0,0,1,0,0.71,-0.71,0.87,-0.5,-0.59,0.81,-0.43,-0.9
8310,2852,2155,2155,2,0,0,1,0,-0.87,-0.5,0.0,-1.0,0.59,0.81,0.43,-0.9
2180,872,3327,3327,2,0,1,0,0,1.0,0.0,0.0,1.0,-0.59,0.81,-0.78,0.62
8354,872,3327,3327,2,0,0,1,0,0.71,0.71,0.87,0.5,0.0,-1.0,0.43,-0.9
8455,872,3327,3327,2,0,0,0,0,0.97,-0.26,-0.87,0.5,-0.95,-0.31,-0.78,0.62
5409,1257,3327,3327,2,1,0,0,1,0.87,-0.5,0.0,1.0,-0.59,-0.81,-0.43,-0.9
775,2852,3327,3327,3,1,0,0,1,0.71,-0.71,-0.5,0.87,-0.95,-0.31,-0.43,-0.9
4871,1553,3327,3327,2,0,0,0,0,-1.0,-0.0,-0.5,0.87,-0.59,0.81,0.97,-0.22
7360,872,3327,3327,2,1,0,0,1,0.71,-0.71,0.0,1.0,0.95,-0.31,0.78,0.62
4676,2852,2155,2155,2,0,0,1,0,-0.87,0.5,0.0,1.0,-0.95,0.31,-0.78,0.62
8843,608,1578,961,1,1,0,0,1,0.71,-0.71,0.0,-1.0,0.59,-0.81,0.78,0.62
9989,2852,2155,2155,2,0,0,1,0,-1.0,-0.0,-0.5,-0.87,0.59,-0.81,-0.97,-0.22
9362,2852,3327,3327,2,1,0,0,1,0.5,-0.87,0.0,1.0,0.0,-1.0,-0.78,0.62
7286,608,1578,617,1,0,1,0,0,-0.87,0.5,0.0,-1.0,0.95,-0.31,-0.0,1.0
3760,1553,2155,2155,1,0,0,1,0,-0.71,-0.71,0.0,-1.0,0.95,-0.31,-0.97,-0.22
10465,2852,2155,2155,2,0,1,0,0,-0.87,-0.5,-0.5,-0.87,0.59,-0.81,-0.0,1.0
6677,2852,2155,2155,2,0,0,1,0,-1.0,-0.0,-0.5,-0.87,0.59,0.81,0.43,-0.9
7006,1257,1578,961,1,1,0,0,1,0.5,-0.87,0.0,1.0,0.59,0.81,-0.97,-0.22
3874,359,1578,961,1,0,0,1,0,-0.97,-0.26,0.0,1.0,-0.59,-0.81,0.78,0.62
9238,1257,526,526,2,0,1,0,0,0.97,0.26,-0.5,-0.87,0.95,0.31,0.97,-0.22
1368,1257,2155,2155,3,1,0,0,1,0.0,-1.0,0.0,1.0,-0.59,0.81,-0.0,1.0
9089,2852,3327,3327,2,0,1,0,0,-0.26,0.97,0.5,-0.87,-0.59,-0.81,0.43,-0.9
9120,608,2155,2155,2,0,0,1,0,-0.71,-0.71,0.5,-0.87,0.59,0.81,0.43,-0.9
8206,1553,301,301,1,1,0,0,1,-0.97,0.26,-0.5,0.87,-0.59,-0.81,-0.43,-0.9
9159,359,2155,2155,2,0,0,1,0,-0.97,-0.26,0.0,1.0,0.59,0.81,0.97,-0.22
8055,1257,3327,3327,3,1,0,0,1,-0.97,0.26,-1.0,-0.0,0.59,-0.81,0.78,0.62
1106,2852,2155,2155,2,0,0,1,0,1.0,0.0,0.0,-1.0,0.59,-0.81,-0.97,-0.22
3425,872,3327,3327,2,0,0,1,0,0.87,-0.5,0.0,1.0,-0.95,0.31,-0.78,0.62
4336,2852,2155,2155,2,0,0,1,0,-1.0,-0.0,-0.5,-0.87,0.59,0.81,0.97,-0.22
3968,2852,3327,3327,2,0,0,1,0,-0.87,0.5,-0.5,-0.87,0.59,0.81,0.97,-0.22
1254,359,2155,2155,2,0,0,1,0,-0.87,0.5,-0.87,-0.5,0.0,-1.0,0.43,-0.9
2648,1257,1578,617,2,0,1,0,0,1.0,0.0,-1.0,-0.0,0.95,0.31,0.97,-0.22
2923,359,1578,617,1,0,1,0,0,-0.97,0.26,0.87,-0.5,-0.59,0.81,-0.78,0.62
4780,872,3327,3327,2,0,0,1,0,1.0,0.0,0.0,1.0,0.0,-1.0,0.43,-0.9
1639,2852,1578,617,2,0,1,0,0,0.87,-0.5,-0.5,-0.87,0.95,0.31,0.97,-0.22
1133,2852,3327,3327,2,0,0,1,0,0.87,-0.5,0.0,1.0,-0.95,0.31,-0.78,0.62
3519,1257,1578,617,2,0,1,0,0,-0.97,-0.26,0.0,1.0,0.59,0.81,-0.97,-0.22
6515,359,1578,961,1,1,0,0,1,-0.71,0.71,0.0,1.0,0.59,0.81,-0.78,0.62
7725,359,1578,617,1,0,1,0,0,0.71,-0.71,0.87,0.5,-0.59,0.81,-0.78,0.62
271,872,3327,3327,3,1,0,0,1,-0.97,-0.26,0.87,0.5,-0.59,-0.81,-0.43,-0.9
9665,608,2155,2155,1,0,0,1,0,-0.97,-0.26,-0.87,0.5,-0.59,0.81,-0.43,-0.9
5349,1553,301,301,1,0,0,1,0,-0.5,0.87,0.5,-0.87,0.95,0.31,-0.0,1.0
1547,608,526,526,1,1,0,0,1,-0.5,0.87,-1.0,-0.0,0.59,-0.81,0.78,0.62
4310,359,3327,3327,1,0,1,0,0,1.0,0.0,0.0,1.0,-0.59,0.81,-0.78,0.62
1018,2852,3327,3327,3,0,0,1,0,0.97,0.26,0.0,-1.0,-0.95,0.31,-0.78,0.62
4440,1553,301,301,1,1,0,0,1,0.97,0.26,1.0,0.0,0.59,0.81,-0.78,0.62
9030,1553,1578,961,1,0,0,1,0,-0.71,0.71,1.0,0.0,0.95,-0.31,-0.97,-0.22
5711,359,2155,2155,2,0,0,1,0,-0.97,-0.26,0.0,1.0,-0.59,-0.81,0.78,0.62
4891,1257,1578,961,1,0,0,1,0,-0.71,0.71,0.5,-0.87,0.59,-0.81,-0.97,-0.22
7891,872,3327,3327,2,1,0,0,1,0.71,-0.71,1.0,0.0,0.0,-1.0,-0.78,0.62
8604,872,3327,3327,2,1,0,0,1,-0.97,0.26,0.0,1.0,0.59,0.81,-0.78,0.62
9904,2852,3327,3327,2,0,0,1,0,0.87,-0.5,0.0,1.0,0.59,0.81,0.97,-0.22
4438,1553,2155,2155,1,0,1,0,0,-0.87,0.5,0.5,0.87,0.59,0.81,-0.97,-0.22
8569,1257,2155,2155,3,0,0,1,0,-0.87,-0.5,0.87,0.5,-0.59,-0.81,0.78,0.62
1491,2852,3327,3327,2,0,1,0,0,-0.97,0.26,1.0,0.0,-0.95,-0.31,0.43,-0.9
8930,608,526,526,1,0,0,1,0,-0.26,-0.97,1.0,0.0,0.59,0.81,0.97,-0.22
3615,1257,3327,3327,2,1,0,0,1,-0.71,0.71,0.0,1.0,0.95,-0.31,0.78,0.62
52,1553,1578,617,1,0,1,0,0,-0.5,0.87,-0.87,-0.5,0.59,-0.81,-0.0,1.0
5405,608,1578,617,1,0,1,0,0,0.97,0.26,-1.0,-0.0,0.59,-0.81,-0.0,1.0
5094,2852,1578,961,1,0,0,1,0,0.26,-0.97,-0.87,0.5,-0.95,0.31,-0.78,0.62
3094,1257,3327,3327,3,1,0,0,1,-0.87,-0.5,0.87,-0.5,0.59,-0.81,0.78,0.62
1389,1257,526,526,1,0,1,0,0,-0.97,0.26,0.0,-1.0,-0.95,0.31,0.78,0.62
7884,1553,2155,2155,2,0,0,0,0,-0.97,0.26,-0.5,0.87,-0.59,0.81,0.97,-0.22
3478,2852,2155,2155,2,1,0,0,1,-0.5,-0.87,0.5,-0.87,0.95,0.31,0.43,-0.9
4191,1257,2155,2155,3,0,0,1,0,-0.87,-0.5,-1.0,-0.0,-0.59,0.81,-0.43,-0.9
